State,AreaName,All_Poverty,M_Poverty,F_Poverty,FIPS,Med_Income,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,RecentTrend,Mortality_Rate,Avg_Ann_Deaths,POPESTIMATE2015,Rising,Falling
CA,"Placer County, California",32427,15480,16947,6061,73948,158349,18543,172630,13950,330979,32493,49.6,222,stable,34.3,154,375391,0,0
CA,"Plumas County, California",2687,1168,1519,6063,47333,8108,1407,8361,926,16469,2333,44.2,15,stable,36.5,12,18409,0,0
CA,"Riverside County, California",379985,175705,204280,6065,56603,916746,207979,974823,175978,1891569,383957,47.2,1031,stable,37.1,808,2361026,0,0
CA,"Sacramento County, California",262251,122854,139397,6067,55987,607503,96682,666343,79357,1273846,176039,56.9,793,stable,42.6,595,1501335,0,0
CA,"San Benito County, California",6202,2722,3480,6069,71077,24382,4284,25574,3155,49956,7439,40.2,18,stable,29.9,15,58792,0,0
CA,"San Bernardino County, California",397766,178898,218868,6071,53433,825890,177988,886691,159538,1712581,337526,49.5,807,falling,39,625,2128133,0,1
CA,"San Diego County, California",454876,210952,243924,6073,64309,1301142,234576,1380888,206949,2682030,441525,49,1485,falling,36,"1,097",3299521,0,1
CA,"San Francisco County, California",109524,52571,56953,6075,81294,384329,40788,380762,30288,765091,71076,49,459,falling,34.4,324,864816,0,1
CA,"San Joaquin County, California",129390,59724,69666,6077,53274,290726,55049,311300,42817,602026,97866,56.8,353,stable,44.8,277,726106,0,0
CA,"San Luis Obispo County, California",38630,18816,19814,6079,60691,117241,17433,120210,14696,237451,32129,46.9,161,stable,34.7,120,281401,0,0
CA,"San Mateo County, California",59232,26750,32482,6081,93623,330032,36082,349501,29233,679533,65315,45.3,375,falling,30.4,254,765135,0,1
CA,"Santa Barbara County, California",68017,32772,35245,6083,63985,175112,37490,186064,30108,361176,67598,42.1,189,stable,29.3,134,444769,0,0
CA,"Santa Clara County, California",175690,81461,94229,6085,96310,840137,93794,849441,75798,1689578,169592,41.1,705,stable,27.6,472,1918044,0,0
CA,"Santa Cruz County, California",39053,17482,21571,6087,67256,115040,17940,121172,13853,236212,31793,37.6,99,stable,28.4,74,274146,0,0
CA,"Shasta County, California",31707,14584,17123,6089,44620,73691,13334,79630,10912,153321,24246,62.5,154,stable,48.6,119,179533,0,0
CA,"Siskiyou County, California",10026,4814,5212,6093,37170,18728,2957,19573,2444,38301,5401,60.5,44,stable,48,35,43554,0,0
CA,"Solano County, California",55534,24891,30643,6095,66828,175710,24415,193177,19391,368887,43806,58.1,246,stable,44.3,186,436092,0,0
CA,"Sonoma County, California",57179,26643,30536,6097,64240,208988,31276,224981,25613,433969,56889,49.5,288,falling,38.4,223,502146,0,1
CA,"Stanislaus County, California",105927,48153,57774,6099,50125,217812,41373,231370,33483,449182,74856,57.4,273,stable,42.1,200,538388,0,0
CA,"Sutter County, California",16743,7675,9068,6101,52017,38662,7984,41134,6258,79796,14242,56.3,56,stable,48,48,96463,0,0
CA,"Tehama County, California",12313,5604,6709,6103,41001,26592,4414,27736,3843,54328,8257,65.2,54,falling,49.9,40,63308,0,1
CA,"Trinity County, California",2562,1226,1336,6105,34974,5379,1332,5355,1094,10734,2426,66.6,15,stable,52.4,11,13069,0,0
CA,"Tulare County, California",125775,60834,64941,6107,42031,180176,44296,190135,35140,370311,79436,47.9,174,falling,40.7,145,459863,0,1
CA,"Tuolumne County, California",7010,3092,3918,6109,50306,22107,3017,23557,2159,45664,5176,58,52,stable,37.6,35,53709,0,0
CA,"Ventura County, California",91880,42180,49700,6111,77348,347674,63746,371628,51009,719302,114755,41.5,344,falling,30.3,250,850536,0,1
CA,"Yolo County, California",39688,18185,21503,6113,54989,87463,12481,95866,9946,183329,22427,42.3,74,stable,34.3,60,213016,0,0
CA,"Yuba County, California",15862,7384,8478,6115,46892,29943,5357,31024,4787,60967,10144,68.1,44,stable,55.3,35,74492,0,0
CO,"Adams County, Colorado",64241,29134,35107,8001,58946,189978,44652,197245,35868,387223,80520,52.6,182,stable,39,133,491337,0,0
CO,"Alamosa County, Colorado",4396,1771,2625,8003,32395,6483,1147,7379,814,13862,1961,47.9,7,stable,30.5,5,16496,0,0
CO,"Arapahoe County, Colorado",67679,31140,36539,8005,63265,252809,43197,271608,35597,524417,78794,47.5,253,stable,33.7,177,631096,0,0
CO,"Archuleta County, Colorado",1405,661,744,8007,46646,4749,1386,4721,1212,9470,2598,31.7,6,falling,22.7,4,12352,0,1
CO,"Boulder County, Colorado",42167,20822,21345,8013,70961,140104,14558,141062,12224,281166,26782,35.5,94,stable,24.3,65,319372,0,0
CO,"Broomfield County, Colorado",3930,1582,2348,8014,81898,27449,2447,28789,1679,56238,4126,48.4,23,stable,37.8,18,65065,0,0
CO,"Chaffee County, Colorado",1502,647,855,8015,51092,7356,1459,7403,1018,14759,2477,36.9,11,stable,30.6,8,18658,0,0
CO,"Conejos County, Colorado",1491,735,756,8021,36652,3320,750,3543,595,6863,1345,34.7,4,stable,32.6,3,8130,0,0
CO,"Delta County, Colorado",4716,2086,2630,8029,42452,11449,2812,12536,2420,23985,5232,46.3,23,falling,35,17,29979,0,1
CO,"Denver County, Colorado",110299,52215,58084,8031,53637,267697,53725,282385,39310,550082,93035,48.5,264,stable,36.2,196,682545,0,0
CO,"Douglas County, Colorado",12110,5653,6457,8035,102964,143468,8170,147150,7231,290618,15401,37.1,75,stable,24,48,322387,0,0
CO,"Eagle County, Colorado",4780,2769,2011,8037,72214,22270,5524,20430,4256,42700,9780,28.3,9,stable,14.9,5,53605,0,0
CO,"Elbert County, Colorado",1649,819,830,8039,84963,10597,1313,10716,1135,21313,2448,47.5,10,stable,36.5,7,24735,0,0
CO,"El Paso County, Colorado",75033,33973,41060,8041,58206,266035,37593,290199,30351,556234,67944,50.3,282,falling,35.7,196,674471,0,1
CO,"Fremont County, Colorado",6272,2828,3444,8043,40423,14966,2281,16985,1946,31951,4227,56.4,38,stable,41.3,28,46692,0,0
CO,"Garfield County, Colorado",6786,3452,3334,8045,56590,20773,7848,21056,6668,41829,14516,43.2,19,stable,26.1,11,58095,0,0
CO,"Grand County, Colorado",1543,733,810,8049,63628,6134,1509,5371,1336,11505,2845,47.5,6,stable,38.5,4,14615,0,0
CO,"Huerfano County, Colorado",1171,646,525,8055,31715,2602,584,2728,405,5330,989,59.2,8,stable,43.5,6,6492,0,0
CO,"Jefferson County, Colorado",46423,20756,25667,8059,70164,240890,28944,253891,22256,494781,51200,43.7,262,stable,30.5,179,565524,0,0
CO,"Kit Carson County, Colorado",1157,444,713,8063,40603,2923,574,3029,542,5952,1116,55.1,6,stable,36,4,7758,0,0
CO,"La Plata County, Colorado",5432,2273,3159,8067,60278,21982,4645,22642,3415,44624,8060,34.4,19,stable,24.6,13,54688,0,0
CO,"Larimer County, Colorado",42338,19766,22572,8069,59805,139780,17059,145434,13510,285214,30569,39.7,124,stable,29.8,92,333577,0,0
CO,"Las Animas County, Colorado",2055,1039,1016,8071,45067,5944,1071,6018,970,11962,2041,46.9,10,stable,37.3,8,14058,0,0
CO,"Lincoln County, Colorado",624,223,401,8073,39005,1416,115,2073,159,3489,274,53.5,4,stable,46.9,3,5557,0,0
CO,"Logan County, Colorado",3529,1745,1784,8075,42319,9154,2218,8832,1110,17986,3328,36.4,10,stable,30.4,8,22036,0,0
CO,"Mesa County, Colorado",22545,10438,12107,8077,49322,62209,10578,64142,9629,126351,20207,56.1,102,stable,42.4,77,148513,0,0
CO,"Moffat County, Colorado",1462,703,759,8081,51387,5485,1268,5327,913,10812,2181,40,6,stable,37.3,5,12937,0,0
CO,"Montezuma County, Colorado",4550,2193,2357,8083,43553,9654,2983,10467,2391,20121,5374,40.2,15,stable,31,12,26168,0,0
CO,"Montrose County, Colorado",7644,3476,4168,8085,43999,16045,3781,16771,3816,32816,7597,49.6,28,stable,40.3,24,40946,0,0
CO,"Morgan County, Colorado",3218,1172,2046,8087,48450,12045,1757,12343,1744,24388,3501,49.5,16,stable,41.2,13,28360,0,0
CO,"Otero County, Colorado",4396,2097,2299,8089,32311,7592,1415,8057,1311,15649,2726,40.5,11,stable,29.3,8,18343,0,0
CO,"Park County, Colorado",1170,563,607,8093,56969,7209,1208,6891,733,14100,1941,35.8,8,falling,25.5,4,16510,0,1
CO,"Prowers County, Colorado",2264,993,1271,8099,40179,5046,965,5307,732,10353,1697,67.3,10,stable,58.6,9,11954,0,0
CO,"Pueblo County, Colorado",31017,14201,16816,8101,41286,66883,10100,73703,6961,140586,17061,49.8,99,stable,36.8,74,163591,0,0
CO,"Rio Grande County, Colorado",2198,1070,1128,8105,39672,4698,960,4985,882,9683,1842,29.2,5,stable,21,3,11543,0,0
CO,"Routt County, Colorado",2369,1338,1031,8107,64963,10917,1385,9954,1252,20871,2637,31.5,6,stable,24.3,4,24130,0,0
CO,"Summit County, Colorado",3949,1928,2021,8117,67983,12116,3713,10374,2654,22490,6367,14.8,4,stable,21.6,3,30257,0,0
CO,"Teller County, Colorado",1728,826,902,8119,62372,10383,1275,10200,1245,20583,2520,41.1,11,stable,26.4,8,23385,0,0
CO,"Weld County, Colorado",34007,15469,18538,8123,60572,117241,16815,118408,15738,235649,32553,45.7,101,stable,35.2,76,285174,0,0
CO,"Yuma County, Colorado",1451,599,852,8125,43105,4057,678,4550,756,8607,1434,62.5,8,stable,40.3,5,10146,0,0
CT,"Fairfield County, Connecticut",82743,36089,46654,9001,84233,398180,55567,432919,44703,831099,100270,54.9,571,falling,34.5,365,948053,0,1
CT,"Hartford County, Connecticut",104196,46770,57426,9003,66395,390154,34444,430902,26115,821056,60559,62,662,falling,40.4,439,895841,0,1
CT,"Litchfield County, Connecticut",12893,6253,6640,9005,72061,84207,7090,88395,5185,172602,12275,62.5,160,stable,38.7,99,183603,0,0
CT,"Middlesex County, Connecticut",10710,4712,5998,9007,79893,74580,5483,79505,3690,154085,9173,65.7,144,stable,44.2,96,164063,0,0
CT,"New Haven County, Connecticut",108533,46592,61941,9009,61640,371693,38036,413529,28371,785222,66407,70.2,718,falling,44.9,467,859470,0,1
CT,"New London County, Connecticut",25766,11243,14523,9011,66233,117687,9625,127638,6301,245325,15926,68.7,224,stable,43.3,142,271863,0,0
CT,"Tolland County, Connecticut",9511,4404,5107,9013,79626,69525,4026,72384,2882,141909,6908,62.7,98,stable,41.8,65,151420,0,0
CT,"Windham County, Connecticut",11999,4937,7062,9015,59392,52591,4669,55081,3442,107672,8111,65,86,stable,47.5,62,116573,0,0
DC,"District of Columbia, District of Columbia",110365,48069,62296,11001,70848,276285,22198,323314,14813,599599,37011,59,351,stable,40.6,240,672228,0,0
DE,"Kent County, Delaware",22074,9294,12780,10001,54976,71860,7217,81320,5658,153180,12875,79.2,147,stable,57,105,173533,0,0
DE,"New Castle County, Delaware",60487,25747,34740,10003,65476,236835,22972,262252,19167,499087,42139,67.3,387,stable,50.3,289,556779,0,0
DE,"Sussex County, Delaware",25754,11078,14676,10005,53751,87643,11295,96771,8798,184414,20093,74.2,239,stable,53.1,171,215622,0,0
FL,"Alachua County, Florida",58203,27526,30677,12001,43073,103064,18026,114762,15667,217826,33693,67.8,160,stable,48.6,114,259964,0,0
FL,"Baker County, Florida",4393,1849,2544,12003,47121,10298,1772,11081,1480,21379,3252,99.5,27,stable,75.2,21,27420,0,0
FL,"Bay County, Florida",26235,11556,14679,12005,47368,68041,15563,74296,13119,142337,28682,88.4,185,stable,66.5,139,181635,0,0
FL,"Bradford County, Florida",4896,2208,2688,12007,41606,9447,2538,10148,1770,19595,4308,82.1,28,stable,65.8,23,26928,0,0
FL,"Brevard County, Florida",76460,35131,41329,12009,48925,223646,43920,244237,36499,467883,80419,74.2,647,falling,55.4,487,568088,0,1
FL,"Broward County, Florida",265880,119303,146577,12011,51968,701051,186805,768123,176118,1469174,362923,53.5,1129,falling,38.7,827,1896425,0,1
FL,"Calhoun County, Florida",2407,1034,1373,12013,34510,4924,1212,5067,1382,9991,2594,78.2,15,stable,68.4,13,14462,0,0
FL,"Charlotte County, Florida",19760,8772,10988,12015,44244,65469,12778,72012,12279,137481,25057,62.3,233,falling,45.3,175,173115,0,1
FL,"Citrus County, Florida",23903,10602,13301,12017,38312,56990,9243,62626,8906,119616,18149,79.7,244,stable,64.2,200,141058,0,0
FL,"Clay County, Florida",20580,9158,11422,12019,58290,81814,12802,87934,11830,169748,24632,79.2,161,stable,58.5,117,203967,0,0
FL,"Collier County, Florida",47436,22674,24762,12021,57452,129514,37119,141173,31428,270687,68547,43.3,268,falling,30.5,194,357305,0,1
FL,"Columbia County, Florida",12498,5458,7040,12023,41926,25684,4960,27284,5238,52968,10198,88.2,77,stable,62.8,54,68348,0,0
FL,"DeSoto County, Florida",10123,5668,4455,12027,35165,12016,6079,12514,2527,24530,8606,57.7,28,stable,45,22,35458,0,0
FL,"Dixie County, Florida",3061,1320,1741,12029,36292,5773,1510,5975,1316,11748,2826,100,26,stable,73.8,19,16203,0,0
FL,"Duval County, Florida",150792,66314,84478,12031,47690,348726,69632,393413,61083,742139,130715,78.1,685,stable,53.8,465,913010,0,0
FL,"Escambia County, Florida",45308,20987,24321,12033,45390,116879,22448,132565,18328,249444,40776,78.4,281,stable,58.8,211,311003,0,0
FL,"Flagler County, Florida",14814,6979,7835,12035,47866,40356,7640,45070,7344,85426,14984,67.7,120,stable,49.7,90,105392,0,0
FL,"Franklin County, Florida",1977,872,1105,12037,40401,3898,1082,3899,903,7797,1985,93.4,16,stable,77.7,12,11761,0,0
FL,"Gadsden County, Florida",11907,5937,5970,12039,35567,16381,4465,19672,3451,36053,7916,66.4,38,stable,51.5,29,46036,0,0
FL,"Gilchrist County, Florida",3598,1705,1893,12041,40623,6212,1652,6150,1794,12362,3446,74.3,17,stable,71.7,17,17199,0,0
FL,"Glades County, Florida",2408,1150,1258,12043,34877,4492,1533,4683,1214,9175,2747,54.9,13,stable,41.5,9,13670,0,0
FL,"Gulf County, Florida",1924,830,1094,12045,41788,5660,1346,5374,1079,11034,2425,92.6,20,stable,65.2,14,15871,0,0
FL,"Hamilton County, Florida",3234,1467,1767,12047,35048,4472,903,4844,828,9316,1731,67.8,12,stable,53.2,9,14295,0,0
FL,"Hardee County, Florida",7029,3262,3767,12049,35457,9773,3558,9673,2790,19446,6348,69,20,stable,49.1,14,27502,0,0
FL,"Hendry County, Florida",9696,4898,4798,12051,36771,12624,6343,12932,4928,25556,11271,65.2,25,stable,47.8,18,39119,0,0
FL,"Hernando County, Florida",27375,12662,14713,12053,40945,69276,13919,77784,11982,147060,25901,74.9,241,stable,55.8,183,178439,0,0
FL,"Highlands County, Florida",18863,9056,9807,12055,35093,39100,8307,42730,7146,81830,15453,73.3,155,stable,51.4,110,99491,0,0
FL,"Hillsborough County, Florida",217684,98476,119208,12057,50579,513975,113535,566133,97187,1080108,210722,69.7,895,falling,48.3,616,1349050,0,1
FL,"Holmes County, Florida",4903,2374,2529,12059,35020,6781,1939,7454,1544,14235,3483,71.2,20,stable,68.6,18,19324,0,0
FL,"Indian River County, Florida",20272,8950,11322,12061,45798,55362,12465,62107,11598,117469,24063,67,180,stable,51.2,143,147919,0,0
FL,"Jackson County, Florida",9090,4056,5034,12063,35098,17614,2648,18268,2817,35882,5465,48.4,31,stable,52.8,34,48599,0,0
FL,"Jefferson County, Florida",1862,741,1121,12065,43355,4579,594,5855,714,10434,1308,42.5,9,stable,44.8,9,14081,0,0
FL,"Lafayette County, Florida",1425,563,862,12067,35864,2563,950,2877,624,5440,1574,97.3,9,stable,78.3,7,8663,0,0
FL,"Lake County, Florida",42497,19644,22853,12069,46403,125259,22303,138043,21490,263302,43793,76,400,stable,52.9,279,325875,0,0
FL,"Lee County, Florida",105166,48604,56562,12071,48537,255054,66636,280570,55914,535624,122550,59.2,651,stable,39.9,441,701982,0,0
FL,"Leon County, Florida",60286,28018,32268,12073,46745,115325,17626,131496,15063,246821,32689,54.8,130,stable,42,98,286272,0,0
FL,"Levy County, Florida",8601,4159,4442,12075,35782,15211,4276,16052,3841,31263,8117,103.5,67,stable,77.3,49,39832,0,0
FL,"Liberty County, Florida",1237,711,526,12077,39406,2740,935,2544,555,5284,1490,73.3,6,stable,84.1,7,8331,0,0
FL,"Madison County, Florida",4269,1989,2280,12079,32164,6335,1640,7137,1571,13472,3211,54.8,14,stable,55,14,18408,0,0
FL,"Manatee County, Florida",51595,23144,28451,12081,49675,133634,30738,149647,26970,283281,57708,59,328,stable,41.7,236,363369,0,0
FL,"Marion County, Florida",60207,26829,33378,12083,39459,128783,29261,144671,26132,273454,55393,82,493,falling,56.6,347,343254,0,1
FL,"Martin County, Florida",17965,8725,9240,12085,51593,60203,12641,67195,8716,127398,21357,59.6,177,stable,40.5,124,156283,0,0
FL,"Miami-Dade County, Florida",530006,234079,295927,12086,43129,913720,345984,1029301,323198,1943021,669182,44.4,1310,stable,29.9,885,2693117,0,0
FL,"Monroe County, Florida",9998,4952,5046,12087,57290,29681,9093,27902,7520,57583,16613,54.6,62,stable,45.5,50,77482,0,0
FL,"Nassau County, Florida",9652,4524,5128,12089,54116,30711,6234,33052,5141,63763,11375,81.2,83,stable,57.3,57,78444,0,0
FL,"Okaloosa County, Florida",24595,11057,13538,12091,55880,73497,13973,81113,12515,154610,26488,71.8,153,stable,57.1,121,198664,0,0
FL,"Okeechobee County, Florida",9965,4747,5218,12093,35405,13706,4583,14278,3667,27984,8250,93.3,48,stable,69.3,36,39469,0,0
FL,"Orange County, Florida",212489,96829,115660,12095,47943,467393,128157,507628,114016,975021,242173,57.6,588,stable,42.1,424,1288126,0,0
FL,"Osceola County, Florida",58146,26746,31400,12097,44254,112065,34689,121293,30788,233358,65477,54.7,147,stable,38.1,102,323993,0,0
FL,"Palm Beach County, Florida",197340,88523,108817,12099,53363,529441,128224,596926,111457,1126367,239681,54.1,1183,stable,37.3,852,1422789,0,0
FL,"Pasco County, Florida",66144,29154,36990,12101,45064,193843,35107,212253,32228,406096,67335,75.9,552,stable,57.3,422,497909,0,0
FL,"Pinellas County, Florida",131643,58929,72714,12103,45819,365646,75277,414317,64993,779963,140270,68.9,1032,stable,50.6,777,949827,0,0
FL,"Polk County, Florida",111877,50847,61030,12105,43162,244527,54900,269368,48305,513895,103205,74.4,631,falling,50.1,423,650092,0,1
FL,"Putnam County, Florida",20397,9041,11356,12107,31715,26738,8046,29921,6747,56659,14793,97.2,106,stable,71.1,78,72023,0,0
FL,"St. Johns County, Florida",19706,8625,11081,12109,66194,89166,11914,97157,10407,186323,22321,65.2,166,stable,42.3,107,226640,0,0
FL,"St. Lucie County, Florida",52201,24225,27976,12111,43459,111403,27579,121141,25709,232544,53288,64.5,277,stable,48.9,213,298563,0,0
FL,"Santa Rosa County, Florida",19063,8482,10581,12113,58923,63955,10401,68241,9510,132196,19911,74.9,130,stable,61.6,104,167040,0,0
FL,"Sarasota County, Florida",42386,19475,22911,12115,51766,156083,29291,177734,25125,333817,54416,57.6,479,stable,41.9,366,405549,0,0
FL,"Seminole County, Florida",52637,24575,28062,12117,57010,175304,34653,193878,30781,369182,65434,54.2,246,falling,41.5,187,449144,0,1
FL,"Sumter County, Florida",10802,4602,6200,12119,50350,42824,4040,47895,4641,90719,8681,65.3,180,falling,43.1,110,118891,0,1
FL,"Suwannee County, Florida",10012,4500,5512,12121,36289,16064,4338,18457,3256,34521,7594,87.2,53,stable,67.9,42,43760,0,0
FL,"Taylor County, Florida",2720,1226,1494,12123,36181,7353,1417,8621,1209,15974,2626,84.4,25,stable,66.8,20,22493,0,0
FL,"Union County, Florida",2002,814,1188,12125,39163,4013,645,4612,749,8625,1394,203.7,35,stable,113.5,19,15234,0,0
FL,"Volusia County, Florida",85881,39086,46795,12127,41117,195665,46346,218308,37655,413973,84001,70.8,568,stable,54.1,439,517887,0,0
FL,"Wakulla County, Florida",4101,1658,2443,12129,50340,11867,1904,12202,1544,24069,3448,95.9,31,stable,76.3,24,31535,0,0
FL,"Walton County, Florida",9804,5087,4717,12131,44966,22001,6235,24485,4684,46486,10919,74.3,57,stable,54.4,41,63508,0,0
FL,"Washington County, Florida",4723,2407,2316,12133,38970,9143,1767,9808,1333,18951,3100,74.7,23,stable,67.5,21,24687,0,0
GA,"Appling County, Georgia",3745,1485,2260,13001,37135,6884,1813,7352,1904,14236,3717,74.4,15,stable,56.3,12,18454,0,0
GA,"Atkinson County, Georgia",2370,1068,1302,13003,30933,2825,1239,2946,1258,5771,2497,59.4,5,stable,75.8,6,8398,0,0
GA,"Bacon County, Georgia",1919,850,1069,13005,37162,4042,1127,4639,893,8681,2020,87.5,11,stable,66.5,8,11299,0,0
GA,"Baldwin County, Georgia",13201,5601,7600,13009,32460,17553,3212,20229,2532,37782,5744,73.5,36,stable,47.3,23,45459,0,0
GA,"Banks County, Georgia",3026,1497,1529,13011,41472,7764,1546,7383,1626,15147,3172,65.2,13,stable,33.8,7,18495,0,0
GA,"Barrow County, Georgia",10902,5099,5803,13013,52012,29308,6640,29988,5862,59296,12502,89.6,55,stable,63.4,37,75370,0,0
GA,"Bartow County, Georgia",15819,6659,9160,13015,48893,40864,8691,42129,8803,82993,17494,91.3,91,stable,63.2,61,102747,0,0
GA,"Ben Hill County, Georgia",6024,2511,3513,13017,29994,6364,1800,7307,1686,13671,3486,84,18,stable,65.1,13,17403,0,0
GA,"Berrien County, Georgia",4923,2088,2835,13019,31835,6868,2398,7046,2399,13914,4797,78.2,18,stable,54.4,12,18963,0,0
GA,"Bibb County, Georgia",40611,16798,23813,13021,36519,57314,12905,68408,12534,125722,25439,79.4,134,stable,59.1,99,153721,0,0
GA,"Bleckley County, Georgia",2616,1270,1346,13023,38991,5107,829,5784,661,10891,1490,72.3,11,stable,60.1,9,12243,0,0
GA,"Brantley County, Georgia",3812,1561,2251,13025,37206,6714,2402,6844,2433,13558,4835,87.8,18,stable,74.1,15,18455,0,0
GA,"Brooks County, Georgia",4265,1864,2401,13027,32663,5831,1825,6442,1500,12273,3325,76.9,16,stable,51.1,11,15658,0,0
GA,"Bryan County, Georgia",4487,1939,2548,13029,63327,13252,2139,14659,2148,27911,4287,84.3,22,stable,68.1,17,35137,0,0
